Actual var, Bound, Percent Error
7.988736844309227e-05,7.981062205959425e-05,-0.10
1.4340003572759098e-05,1.4339063157942361e-05,-0.01
0.000256921641098088,0.0002565454045008076,-0.15
0.00020963045243121406,0.00020876296468798816,-0.42
0.0004759482384990112,0.00047469068507806204,-0.26
0.001181232981042416,0.0011471894726406845,-2.97
0.0004342287542213459,0.0004319952093015908,-0.52
1.4805337439877836e-05,1.4804086416537887e-05,-0.01
0.00021409980439813421,0.00021363505678995582,-0.22
0.001063328689553093,0.0010555187491797307,-0.74
0.0005254944087994603,0.0005212767544676474,-0.81
3.974424337333262e-06,3.974332977750671e-06,-0.00
6.239638536145969e-05,6.237359132012606e-05,-0.04
0.0001388268060507153,0.00013858130788133643,-0.18
0.000989081302602337,0.0009650124981280199,-2.49
0.00026451175367798313,0.0002623689644313994,-0.82
0.0004796436321058552,0.00047407948399197874,-1.17
0.0020800305248303043,0.0019802721391311224,-5.04
0.00021463925610756162,0.0002136963793292003,-0.44
4.078566788584415e-05,4.077242186121316e-05,-0.03
0.000245779126455444,0.00024510207567246994,-0.28
8.973709901369217e-05,8.967171562815189e-05,-0.07
0.0009646756556712892,0.0009488610706806386,-1.67
0.00017476597132702083,0.00017355726252364095,-0.70
0.000492785830972291,0.000490045315354066,-0.56
0.00038342866989151287,0.00038289767766104137,-0.14
0.00024863015351006714,0.0002480568563364932,-0.23
0.00038726889357060224,0.000384833069169069,-0.63
0.00042865167978962607,0.0004272729238465214,-0.32
0.0031696775887328395,0.003026794517447193,-4.72
0.0006442184117672432,0.0006389058372953622,-0.83
0.0001312770888272232,0.00013107206302100842,-0.16
0.00013252512751364093,0.00013228482811025602,-0.18
0.0005103374807067414,0.00050610983330236,-0.84
0.00038103234055506246,0.00038009029522218993,-0.25
0.00026620162166893604,0.00026524881309968144,-0.36
0.00025853635718347287,0.00025433636582721783,-1.65
0.0012965280350458572,0.0012852197900180009,-0.88
7.807957574124565e-05,7.803967588658637e-05,-0.05
0.00011045222926816255,0.00011029210445386359,-0.15
0.00026574910107131963,0.0002645252728751185,-0.46
8.196249049004367e-05,8.107965618582908e-05,-1.09
0.0006025196949113849,0.000597104717849247,-0.91
0.00023924858606824202,0.00023840707593541038,-0.35
0.0005095029235846582,0.000503484119825758,-1.20
0.0010013627629784692,0.000994632065407625,-0.68
0.0007083150792822122,0.0006996686533035263,-1.24
0.0005614020923655765,0.0005490869522590566,-2.24
0.0008957361491067631,0.0008908952350823782,-0.54
0.0007691421382760381,0.0007658687265676857,-0.43
0.001884472122954756,0.0018366057252847165,-2.61
0.0001252346545219478,0.0001247033753049409,-0.43
0.0001595132152822101,0.0001588676133030659,-0.41
3.196937538878067e-05,3.19458888092236e-05,-0.07
0.00029014426275002735,0.0002885955566970886,-0.54
0.0003027756052722537,0.00030213396860214646,-0.21
0.0004163153667087621,0.0004145994134947297,-0.41
0.00023243861651770122,0.00023111574901292715,-0.57
0.00044037277970690187,0.0004385944738787163,-0.41
0.0006923096712163855,0.0006846073498965261,-1.13
0.00046787893629939194,0.00046577471220849315,-0.45
0.003447631575693045,0.003295208978841722,-4.63
0.000513138804567542,0.0005038959674902112,-1.83
7.293842515436905e-05,7.283604502990288e-05,-0.14
0.0006540253837667047,0.0006489799104531605,-0.78
0.0028642343419388355,0.002729637513645541,-4.93
9.515963961812645e-05,9.474658626713493e-05,-0.44
0.0002607978656742221,0.00026038785758123,-0.16
0.000312176470811184,0.0003100993072441465,-0.67
1.3877433214723014e-05,1.3876184437003178e-05,-0.01
0.00029227596335895087,0.0002915794053945435,-0.24
8.95272576858187e-05,8.948256185228011e-05,-0.05
0.0021585413579697666,0.0020970141821830624,-2.93
0.00042092141768567087,0.0004181968304047132,-0.65
8.674957682161758e-05,8.666299935739572e-05,-0.10
0.0003858696454679627,0.0003815810940686165,-1.12
0.0002922623363008811,0.00029070158509133945,-0.54
0.000663079212886749,0.0006561843793498404,-1.05
0.0005565739371447471,0.0005537344769807449,-0.51
3.053574630659225e-05,3.05245424510064e-05,-0.04
0.000171901818372387,0.00017094455323468213,-0.56
4.470272913232048e-05,4.465702362039621e-05,-0.10
0.0008747358396290313,0.0008594136608683414,-1.78
0.00013778312052007582,0.0001375463731051361,-0.17
0.0010331070648608347,0.001018257874893143,-1.46
0.00037438851560870387,0.0003727249904168448,-0.45
0.00016503157151001558,0.0001646912815189181,-0.21
0.001944609494858379,0.0019126899988443347,-1.67
0.0002688625481621263,0.0002667403943978697,-0.80
0.001290920668223768,0.001259851242377309,-2.47
0.0006577711309786627,0.0006476323122979415,-1.57
1.5921558997806142e-05,1.591953206067829e-05,-0.01
2.4241407769396944e-05,2.423226136917897e-05,-0.04
0.0003497569088488286,0.0003469726060993617,-0.80
0.0044925434592194115,0.004275162021154386,-5.08
0.00014292736015751413,0.00014225942311674454,-0.47
0.00013705760366101194,0.00013616360378578598,-0.66
0.00014802942327411895,0.00014741944894572243,-0.41
0.0015737790674780533,0.0015224798240661746,-3.37
0.0005486705419019783,0.0005440934313943168,-0.84
0.000828383824851903,0.0008215575978509376,-0.83
9.993590672883814e-05,9.971466550225717e-05,-0.22
0.0007586235554731839,0.0007538559659147867,-0.63
0.00013765174282890014,0.00013601569896826835,-1.20
9.342443160336689e-05,9.333947319716873e-05,-0.09
5.6997168229728606e-05,5.697368499129157e-05,-0.04
0.0014543471960138863,0.0014068663147908912,-3.37
1.5681850959120996e-05,1.5681085292325355e-05,-0.00
0.0003577365052114102,0.00035601392855198977,-0.48
0.0009030404351921114,0.0008905308393166763,-1.40
0.000733669246873868,0.0007266453988409036,-0.97
0.0003105570255343806,0.00030713060146727754,-1.12
0.0003634223931681233,0.00036238641502244905,-0.29
0.00028035337886503554,0.00027942741593130996,-0.33
0.0014643419977588869,0.001432342665152006,-2.23
0.000316671083360665,0.0003150569741657718,-0.51
0.0004029577229549132,0.0004013038478233155,-0.41
0.0005756853762883038,0.0005715618049459237,-0.72
0.00043500718253499916,0.00043346575730814313,-0.36
0.0013506347267358938,0.001324448092177002,-1.98
9.974462816291358e-05,9.969253628593721e-05,-0.05
0.00032408402445145294,0.0003227234647646237,-0.42
0.00013535329278859394,0.00013505901222438595,-0.22
0.00023976652867887543,0.0002383568822874583,-0.59
0.0002815825243645724,0.00027990944700067883,-0.60
0.00019446554208670766,0.00019392158554413954,-0.28
0.0002557821745825374,0.00025552180196108807,-0.10
0.0003799552383509075,0.0003782336736933408,-0.46
0.0013954270610831527,0.0013815444645026095,-1.00
0.00014333109702075142,0.00014325728887445586,-0.05
0.0011428711582171956,0.0011201393701539102,-2.03
0.0001879728185509126,0.00018769364125542564,-0.15
0.00032968187478963284,0.00032840629941523436,-0.39
0.0010533415520471946,0.0010367702799261073,-1.60
0.00032672604339497766,0.0003263086740255736,-0.13
2.9394252753043884e-05,2.9391505656475205e-05,-0.01
0.00017356730689729475,0.00017273467070957687,-0.48
0.00021738830306549203,0.00021716879584281085,-0.10
0.00041367622401623295,0.0004114852128932196,-0.53
0.00044551870213002925,0.00044330302031770914,-0.50
7.59331209800107e-05,7.588176711520982e-05,-0.07
0.00037299598361603843,0.0003709926208561575,-0.54
0.0003194408715027993,0.0003177634048700046,-0.53
0.0003021375498731862,0.00030105129931751434,-0.36
0.0001892025087289096,0.00018895826113885688,-0.13
0.0003551043650225413,0.00035305084116793526,-0.58
0.002483559488069883,0.0023699976536742055,-4.79
0.00022032948634018366,0.00021983816524380486,-0.22
0.0001362713720531083,0.000136097457661909,-0.13
0.0005310610607882735,0.0005288163942202539,-0.42
0.00048418615033785165,0.00048317095057930385,-0.21
0.0003020871586892457,0.000300429647782206,-0.55
8.051803052384204e-05,8.033260125767938e-05,-0.23
0.000368151676201987,0.000366181857538582,-0.54
0.0003695001282761499,0.00036241853236176956,-1.95
0.0008483247707954372,0.0008428492375080482,-0.65
8.401995627951591e-05,8.399972477927976e-05,-0.02
0.0002605647961052957,0.00026031877545517706,-0.09
0.0002201035916944689,0.00021987411632377578,-0.10
0.0011273026565000606,0.001112685579494935,-1.31
0.0006498305055318746,0.0006463143101987797,-0.54
0.00048420733471910536,0.00048259687117088203,-0.33
0.0006202262466087372,0.0006181871110300804,-0.33
0.0007974982302817308,0.0007894932843537438,-1.01
0.00033372412160958436,0.0003321130585964743,-0.49
0.00017775361690321032,0.0001775638051526442,-0.11
0.0004480209195858489,0.0004450282521508458,-0.67
0.0006244914973808611,0.0006161821306802143,-1.35
0.0003290172984051718,0.0003274104338565705,-0.49
6.168117221086613e-05,6.147336985002403e-05,-0.34
0.0005846298264317097,0.0005798528250165601,-0.82
5.8076667268465746e-05,5.806592251267924e-05,-0.02
3.467493487531677e-05,3.4672918225981574e-05,-0.01
0.00011974057010524409,0.00011963332280866123,-0.09
0.00018435633349066284,0.0001840915898983137,-0.14
0.0003194016061315804,0.00031789645372382497,-0.47
0.00012702694022041178,0.00012688000877938583,-0.12
0.0009207879606570746,0.0008975234729434201,-2.59
0.0001731575082568681,0.00017228133370185804,-0.51
0.0005974976138282166,0.0005900650259530613,-1.26
4.5995293966267604e-05,4.589381667897322e-05,-0.22
0.00011717972223515337,0.00011706052248852287,-0.10
0.0001331661135155308,0.00013288596751040451,-0.21
0.00026973480644345037,0.0002688249282862725,-0.34
0.00014753598460139476,0.00014746254040351028,-0.05
0.0018696849050358743,0.001790997594125801,-4.39
0.00026893040040817034,0.00026778643871032116,-0.43
0.000514395292102396,0.0005065556615024826,-1.55
6.532300016721055e-05,6.523489164288726e-05,-0.14
5.925282613798608e-05,5.921851512057216e-05,-0.06
0.0008007509896692516,0.0007820282065317001,-2.39
0.0008176266948609049,0.0008033984315351299,-1.77
0.00024478739294677814,0.0002444973034911201,-0.12
0.0003363377979483767,0.00033564747951416504,-0.21
0.00031353564693389457,0.0003125476921980659,-0.32
0.0006493739175868476,0.0006419272185068054,-1.16
0.001247528100365097,0.001223309760016186,-1.98
0.000531185318908328,0.0005279116164798303,-0.62
0.00034773102386757783,0.0003439951119990593,-1.09
0.0004421295514347247,0.00043925150812329007,-0.66
8.907539288398728e-05,8.897307318966448e-05,-0.12
0.0002998752289172428,0.0002976450480372763,-0.75
0.0007933107152598262,0.000783940917037237,-1.20
0.0025166372398603876,0.0024068235456862637,-4.56
4.221959004631629e-05,4.218668935653288e-05,-0.08
0.00011673802014426576,0.00011625386889782286,-0.42
7.633313624716198e-05,7.630631032075498e-05,-0.04
0.00028616356441656517,0.0002844779601972606,-0.59
0.00023462087706404859,0.00023375060829168147,-0.37
5.30127444176612e-05,5.292047289407418e-05,-0.17
0.00023476385892864024,0.00023343881074496203,-0.57
0.0011527569332058958,0.0011051426088884073,-4.31
0.0007916067562078143,0.000766826733503282,-3.23
0.0003425574715622489,0.00034166863104315826,-0.26
0.002022610095009656,0.0019633436360017606,-3.02
9.27327016059936e-05,9.271161139015827e-05,-0.02
0.0006386143760321254,0.0006281671973694847,-1.66
0.0001185272638980568,0.00011845464103652055,-0.06
0.0001984682089973776,0.00019677277250192032,-0.86
0.00017499812560279292,0.00017488742470430182,-0.06
2.875216347746882e-05,2.8747746303294013e-05,-0.02
0.0002510921524437403,0.0002497603323707873,-0.53
0.00037254275937004835,0.00037186899409694877,-0.18
0.0015560177358545269,0.0015389689379335728,-1.11
0.0020677202922195943,0.002012158003140179,-2.76
0.0018853888414655149,0.0018493913284978426,-1.95
0.0011517200585631966,0.001131355907803032,-1.80
0.0006682216157050013,0.0006616912485473056,-0.99
0.00013036739918025647,0.00013026186311406547,-0.08
4.47587745867287e-05,4.4742203062209625e-05,-0.04
0.0006904833361735205,0.000676937572837292,-2.00
0.0012549582350653364,0.0012340579924769704,-1.69
0.0005718595443086202,0.0005684550674017208,-0.60
0.0015910186679871047,0.0015450214750849082,-2.98
9.272116314223321e-05,9.263380239910573e-05,-0.09
0.0005024547582327767,0.0004971355470154017,-1.07
9.756957057972637e-05,9.74941085579966e-05,-0.08
0.0003615185384311254,0.00035867292773656144,-0.79
0.00018557841536107907,0.00018525525480698305,-0.17
0.0010212215620647265,0.0009958598049376029,-2.55
0.0002696015002252828,0.0002660112342055548,-1.35
0.0004677684082377172,0.00046543849036062194,-0.50
0.0010323292788607034,0.0010028747059187676,-2.94
0.0019402231306693432,0.0018663663628648507,-3.96
0.00023302770787160984,0.00023160587005417176,-0.61
7.937968055592192e-05,7.935038268337607e-05,-0.04
0.0016125211188273267,0.0015857300654661954,-1.69
0.0007159837548620578,0.0006895486182946224,-3.83
0.0005493785082762108,0.0005481480187103879,-0.22
0.00016642856626332655,0.00016571354495378924,-0.43
8.913598983825964e-05,8.854305407606159e-05,-0.67
0.0025757373963200413,0.002475996795286651,-4.03
0.00017442233420889957,0.00017416559093946508,-0.15
0.0011726697224045915,0.0011536380510737318,-1.65
0.0003336404027510834,0.00032863275472270364,-1.52
2.328816824780714e-05,2.3280504803784817e-05,-0.03
0.001245041686864106,0.001223094440091608,-1.79
0.0006350507508093268,0.0006226848600150601,-1.99
9.460058853122532e-05,9.454380782157457e-05,-0.06
0.00010565101000837666,0.00010532524926154378,-0.31
0.001327158271289845,0.0013071072269705208,-1.53
5.570378408591576e-05,5.567436389776918e-05,-0.05
0.0002570684722051451,0.0002563277801635336,-0.29
1.403402885509436e-05,1.4032463309411937e-05,-0.01
0.0007955739989487814,0.0007869684998391823,-1.09
7.12784886271961e-05,7.124602776472642e-05,-0.05
0.0015931250884930112,0.0015108046610253876,-5.45
0.0005175481868905104,0.0005123691520454836,-1.01
0.0008232106798155952,0.0008151156341725283,-0.99
0.000778017183793886,0.0007735637196411352,-0.58
1.3314791576870995e-05,1.3314148907352266e-05,-0.00
0.0004938291287208018,0.0004874503985800309,-1.31
0.00015569653359410885,0.00015507089087130106,-0.40
0.00013853159228750515,0.00013835797515181217,-0.13
0.0001374712657978433,0.00013730331565567689,-0.12
0.0004857105804548879,0.0004811287684976513,-0.95
4.861617012809097e-05,4.859740464042419e-05,-0.04
0.00012487395081521818,0.0001246186729290042,-0.20
0.0008834997589563394,0.0008782849480553876,-0.59
0.0005514002259171135,0.0005454981664209755,-1.08
0.00027318445274521197,0.0002725080801696049,-0.25
0.0004630528461752134,0.0004595630105054223,-0.76
0.0022554695501775506,0.0021803858614376417,-3.44
9.093320108339264e-06,9.091553077536294e-06,-0.02
0.0002537423873658971,0.0002533443017507117,-0.16
0.00014687316888446859,0.00014649018101544213,-0.26
0.0007841249677132443,0.0007732312761625646,-1.41
0.0018499559526886614,0.0017855593775871232,-3.61
0.000336758574470649,0.00033576578709157553,-0.30
0.0010881744286490025,0.0010740144406780456,-1.32
0.0003451117400941315,0.0003441852720235091,-0.27
0.0006176430609765176,0.0006135011908628966,-0.68
3.6368279679519095e-05,3.633683450452885e-05,-0.09
5.78329103867394e-05,5.780890659849112e-05,-0.04
0.0003264869256577214,0.0003260501214488402,-0.13
6.25700320964084e-05,6.247331580901685e-05,-0.15
0.0001207190319397797,0.00012067692195471158,-0.03
0.00024176750717431645,0.00023999313764605068,-0.74
0.00016245491235175632,0.00016201582065727412,-0.27
0.0002094757906500164,0.00020915578280155327,-0.15
7.885866103818727e-05,7.883328640261707e-05,-0.03
0.0006267656287759959,0.0006229116465532727,-0.62
0.0005464955579788716,0.0005413098161325965,-0.96
0.0001533904632921792,0.00015298386889512047,-0.27
0.00018258703867436122,0.0001823459731028261,-0.13
0.0007192805517056168,0.0007061230588075221,-1.86
0.0014809321630498901,0.0014484414353283643,-2.24
0.00022781660173700548,0.0002272407112336763,-0.25
0.000304842681534918,0.0003033350707867957,-0.50
0.0007720508942792948,0.000765784598778056,-0.82
0.0004696828962023683,0.00046496593961081685,-1.01
0.00020705152368310817,0.00020663777735528406,-0.20
7.594171199588854e-05,7.573541866534932e-05,-0.27
0.0016128941129832735,0.001577904943008008,-2.22
0.0003723294384787363,0.00036924902721883395,-0.83
0.00011561457395495567,0.00011546775070679409,-0.13
6.350060615603089e-05,6.344709013732854e-05,-0.08
0.0008135980255341504,0.0008083853759128753,-0.64
0.00011961450653638781,0.00011703772660469617,-2.20
0.0020088429129790533,0.001944599329296485,-3.30
0.0009077905262635104,0.0008962254681150221,-1.29
0.0005860987102606537,0.0005774745925137526,-1.49
3.854536111574418e-05,3.85345150916386e-05,-0.03
0.0002487444129164274,0.000248596380227237,-0.06
0.0003228595916706394,0.0003209673253898406,-0.59
0.00042527279921817973,0.0004217446902851952,-0.84
6.929743303539609e-05,6.908843637470247e-05,-0.30
0.000404114637824372,0.0004006639008116236,-0.86
3.447928677689618e-05,3.4467059366621544e-05,-0.04
0.00019278912002722038,0.0001924986532858547,-0.15
5.520265394125658e-05,5.5174064180629816e-05,-0.05
7.783415252297721e-05,7.774925818778806e-05,-0.11
0.0008863773357976904,0.0008683437840925395,-2.08
0.00014708446943845687,0.00014657682056594417,-0.35
0.0007098420024044611,0.0006910863219374303,-2.71
0.0003694183570075099,0.0003561546435256137,-3.72
0.002680396573806681,0.0025884920687193422,-3.55
3.319037324004248e-05,3.314561113365715e-05,-0.14
0.0008730025010731646,0.0008648216571934392,-0.95
1.376907787273824e-05,1.3768008405998217e-05,-0.01
5.217380367542702e-05,5.216056998410656e-05,-0.03
0.0003537644699168654,0.000352418669111578,-0.38
0.00023581123365092667,0.00023459157494304324,-0.52
0.00043814260990130555,0.00043207231840904715,-1.40
4.899603148576692e-05,4.8985908618407625e-05,-0.02
0.002321010811632501,0.002213773267641839,-4.84
0.0010160112224438824,0.0009928712752386157,-2.33
0.00020264784119197813,0.00020149680994280183,-0.57
0.0001702934485573523,0.0001700017567023447,-0.17
0.0006013976969377842,0.0005966084853800928,-0.80
0.0012401585393064726,0.0012295787847064741,-0.86
0.00014946094810621555,0.00014932614761757805,-0.09
0.00032405423154366645,0.00032213228016653075,-0.60
0.0003613364683837257,0.00035770057795202486,-1.02
0.00014809184931362064,0.00014742625923774093,-0.45
0.00021796209230320315,0.00021778129359061447,-0.08
0.0009105869674483169,0.0009003370571198388,-1.14
3.424876140748565e-05,3.4224386088522796e-05,-0.07
0.0005967839332995992,0.0005929640222588874,-0.64
0.0003631366749457114,0.0003611303260933962,-0.56
0.0007852954113297608,0.0007777230490072717,-0.97
0.00024016582963593024,0.00023949044402926854,-0.28
9.169546303541227e-05,9.162868846940793e-05,-0.07
0.0003954665270549014,0.00039433987738452143,-0.29
2.221665021873584e-05,2.2198332931703104e-05,-0.08
0.0007278567143626523,0.0007227983216704301,-0.70
0.0006349934567510947,0.0006310973274032193,-0.62
7.3795481886836e-05,7.348117789248983e-05,-0.43
0.0008489064593205647,0.0008408510470427593,-0.96
0.00023872890562619064,0.00023838802222437294,-0.14
0.000654510149157783,0.0006490252902366173,-0.85
0.00013758044420522086,0.00013744977694201077,-0.10
7.181178678715252e-06,7.180699902945592e-06,-0.01
0.00010239187197022196,0.00010189232438612639,-0.49
0.00013435360035462374,0.00013428206267572816,-0.05
0.00017015754858518595,0.0001688745492017467,-0.76
0.001112094224574655,0.0010978901537792736,-1.29
2.4822750430236056e-05,2.4812595737637043e-05,-0.04
0.0010325078087081302,0.0010004235896409796,-3.21
4.441235670375034e-05,4.439594288569815e-05,-0.04
5.574004328297927e-06,5.573906628062594e-06,-0.00
1.2130842470115726e-05,1.2120027530698313e-05,-0.09
0.0009382993054798245,0.0009247466356677441,-1.47
0.00017714898398484984,0.00017699986197421678,-0.08
0.00018181053607826066,0.00018158419953549039,-0.12
0.0006497578833921741,0.0006396615730599855,-1.58
1.0818069328989293e-05,1.0815725330719404e-05,-0.02
6.40057986069877e-05,6.391030470778865e-05,-0.15
0.0006801191853581109,0.0006777045902669187,-0.36
0.00012400193506073863,0.00012379290108522324,-0.17
0.0001614715832865355,0.00016122907214754576,-0.15
2.8597082529949174e-05,2.8577379213490627e-05,-0.07
0.001139758079552552,0.0011318838205263745,-0.70
0.00013086914176664103,0.00013076393418547967,-0.08
0.00026392264059126724,0.000262742323586815,-0.45
0.0002933470350504271,0.00029187443699740047,-0.50
3.8456891564215114e-05,3.84363431432827e-05,-0.05
0.0007371995936936959,0.00073110929921606,-0.83
0.0001725089704797288,0.0001721080548035953,-0.23
7.437751152822669e-05,7.422265290857491e-05,-0.21
0.0007892842243980141,0.0007808458931993216,-1.08
8.493578798216139e-05,8.477877334083586e-05,-0.19
0.0005754585861436077,0.0005712463810240809,-0.74
0.0013926777162380436,0.0013718991691414554,-1.51
0.00012280792602260122,0.0001224730308388432,-0.27
0.00010883053130536614,0.00010880293891655363,-0.03
0.0002926798398932534,0.0002915266422128427,-0.40
0.0016954365603606874,0.001647768988621536,-2.89
0.000989566381145995,0.0009843859474916695,-0.53
0.0005184089942704829,0.0005143255856923708,-0.79
0.00012439841217819358,0.0001243477539997203,-0.04
0.00026999285658175836,0.0002693467047567316,-0.24
6.536485422056403e-05,6.534667691797081e-05,-0.03
0.00031295396356824796,0.00030755742363681174,-1.75
0.0006189980218226955,0.0006117209044689999,-1.19
0.00032847866103813406,0.00032668877156950046,-0.55
0.0004460915520694817,0.0004452053052101633,-0.20
5.610665650115243e-05,5.593600294760174e-05,-0.31
0.00015777633707419065,0.00015640830467404565,-0.87
0.0004500958358788442,0.00044561654909285265,-1.01
0.0006902224824929429,0.0006843829733643234,-0.85
0.00024114630771461567,0.00024067613051398953,-0.20
9.459622553071268e-05,9.448910783314427e-05,-0.11
9.360948351310728e-05,9.35289309885721e-05,-0.09
1.7506161485325832e-05,1.7505142451024886e-05,-0.01
0.00014598956001548826,0.00014582142049991248,-0.12
0.0002814049231558172,0.0002801851549111504,-0.44
0.000837905181709604,0.0008301598790171858,-0.93
0.00010404124451680264,0.00010389796834371728,-0.14
0.0007614148945131276,0.0007537430640826684,-1.02
6.33805573657428e-05,6.334287521009978e-05,-0.06
0.00037736344986026744,0.0003752072494762915,-0.57
0.0019533510285445195,0.001918374825729435,-1.82
0.00012795525694496082,0.00012778333140716936,-0.13
0.0006986014493441746,0.0006898864714452251,-1.26
0.00014660190967998664,0.00014638888552010064,-0.15
0.00010867295867767291,0.00010837334067897951,-0.28
0.0002552955958999159,0.000254066120582705,-0.48
0.0012776390113676853,0.0012611809383639492,-1.30
4.7627336646727344e-05,4.760727652037768e-05,-0.04
1.9159444049465327e-05,1.9150663050066408e-05,-0.05
0.0010402924398942677,0.0010320435549470654,-0.80
2.7249387012434255e-05,2.724655505641519e-05,-0.01
0.00019755285243446382,0.000197285480851017,-0.14
0.0008791880521789884,0.0008626986289917689,-1.91
0.001445729246618134,0.0014072364624107933,-2.74
6.614979168223674e-05,6.607857639242806e-05,-0.11
0.0003791880814839421,0.00037608785101883726,-0.82
0.00031845158408748506,0.00031628482235091616,-0.69

